Sample_ID,Cancer,O00182,O43927,O75144,O75509,O76036,O95727,P01127,P01133,P01730,P05113,P05231,P07585,P09038,P09237,P09341,P09382,P09601,P10144,P10147,P10747,P12544,P13500,P14210,P15692,P18627,P20718,P22301,P26842,P29965,P32970,P35968,P39900,P42701,P43489,P48023,P48061,P49763,P50591,Q01151,Q02763,Q13241,Q14116,Q15389,Q16790,Q8WXI7,Q92583,Q9BQ51,Q9NP84,Q9UQV4
PRC_159,PRC,0.68445,-0.1809,0.3606,0.9082,1.04285,0.4818,2.24715,2.8932,1.06115,-1.5945,1.96415,0.1284,2.4209,2.41075,2.38145,0.76265,0.73695,1.44115,-0.33,0.984,0.165,1.1135,0.75515,1.6026,0.93355,0.5434,0.68655,1.5881,2.9226,0.50155,0.0871,1.04535,0.45715,1.0415,-0.00555,1.5948,1.1985,0.769,0.8619,0.8464,0.61025,-0.12785,1.7422,-0.18235,0.69075,2.9677,0.65485,1.12895,0.61065
PRC_16,PRC,0.2781,0.3743,,0.79405,0.2337,1.0809,3.02,3.63855,0.48775,-2.13915,-0.58255,0.1587,1.8366,2.03255,3.19545,,,0.3656,-1.50605,0.19045,0.3332,0.7301,0.1419,1.0768,,0.4588,0.8173,0.36215,2.0241,0.43365,0.80175,-0.2827,0.6496,0.38,-0.04275,1.12475,0.9439,0.96245,0.16445,0.5355,1.2248,-0.453,2.22925,0.4785,,1.88065,,0.1614,0.0111
PRC_160,PRC,0.86435,0.4014,0.15465,1.1636,1.03225,0.70345,1.0453,1.93815,1.32415,-0.09705,0.27235,0.74355,1.0772,2.70765,2.5384,1.3215,1.9853,2.2128,0.19765,1.2098,0.7409,1.23085,1.3952,1.2894,0.8791,0.9429,1.20155,0.93795,1.67625,0.39445,0.83435,1.65965,0.68435,1.0128,0.3789,0.52735,1.38525,1.0268,1.22835,0.82485,0.7353,-0.2439,0.4212,1.31165,1.70845,1.61845,0.68695,1.36355,1.14075
PRC_161,PRC,1.1227,0.4409,0.4685,0.96755,1.2599,0.54145,-0.0068,1.15595,1.399,0.2222,0.87315,0.5294,1.3786,2.59785,2.329,,,0.01235,0.1315,1.1196,0.05375,1.712,0.8928,1.228,0.715,-0.88945,1.6838,1.22735,1.0812,0.6313,0.53105,1.4191,1.04005,0.92365,0.1124,0.6503,1.3623,0.8263,1.03095,0.55615,0.44185,-0.1068,0.08105,0.24035,-4.0142,1.7245,0.70505,1.5865,0.78175
PRC_162,PRC,0.31695,-0.23005,0.0465,0.5611,0.46655,1.0378,0.6616,2.1071,0.99245,2.6183,-0.65915,,1.2941,,0.80985,0.44965,1.43405,0.3512,-0.49425,0.40675,-0.1614,0.87915,0.39785,0.64845,0.8071,,1.31555,0.75685,1.21105,0.7874,-0.25765,1.3602,0.43595,0.63365,0.4153,1.0564,0.63685,0.52225,0.5296,0.0696,0.50865,-0.5196,1.43985,0.4972,0.8549,0.5446,0.4262,1.03315,0.92925
PRC_163,PRC,0.8649,-0.3343,-0.04185,0.9301,0.48915,0.2912,2.8806,4.26135,0.50145,,0.4466,0.72525,2.15315,2.28115,1.7907,1.1655,1.74535,1.55105,-0.36095,1.2441,0.47865,0.55605,0.85985,1.9266,0.38445,0.2616,,1.13105,3.43935,0.55755,0.5361,1.38735,,1.1414,-0.0859,,1.1668,0.81135,1.0092,0.67515,-0.00905,0.0198,2.9836,0.41925,-2.1598,1.93015,0.6773,1.1501,1.85685
PRC_17,PRC,0.48525,1.617,0.0771,0.79805,0.3391,1.15595,4.77755,6.4763,1.0093,,1.15195,-0.07575,4.7431,2.71065,4.4196,2.33495,0.05955,1.71115,-0.12025,1.24205,1.70675,1.00355,2.2166,3.86565,0.3907,2.94965,,1.7068,4.6572,0.7024,-0.02425,1.63945,,1.38295,-0.4799,,1.1053,1.45345,1.18245,0.81335,1.39475,1.38915,4.54635,3.625,-0.20715,6.3051,0.55515,0.59225,1.11615
PRC_18,PRC,1.57065,0.5278,0.1692,1.12145,0.8695,0.36845,3.00965,4.4676,1.4714,-1.3584,0.74415,0.33985,2.5395,2.66385,3.0803,1.23005,0.89835,1.57145,0.21825,0.32395,0.85685,1.32505,1.0293,1.33355,1.1228,1.63805,1.60335,0.8553,3.9936,-0.0997,1.14715,1.29925,1.34865,1.32735,0.3488,1.6183,1.2238,1.35485,0.92965,0.29085,0.76485,1.62065,2.48125,0.6461,1.07885,2.6854,1.09865,0.98615,1.34545
PRC_19,PRC,1.29095,0.831,0.0564,0.46545,1.8329,1.22135,1.86325,3.2226,1.4062,-0.7195,3.22055,-0.33475,2.0449,1.99055,2.4891,1.30445,1.79145,2.49355,1.43935,0.50635,2.22525,1.24265,1.3395,1.80875,2.0058,2.13655,1.53725,0.3919,2.8992,0.1874,0.58915,0.96945,0.97575,1.26295,0.8894,1.0397,0.9208,0.65175,1.05615,0.55015,1.54175,1.21185,1.43065,0.3381,0.90835,3.5188,0.85385,0.24585,1.82935
PRC_2,PRC,-0.0412,-0.61445,0.06095,0.3759,0.305,0.56385,2.3171,4.80395,0.2353,-0.93305,-0.8104,0.0873,1.4139,1.0163,2.06245,0.45005,1.00915,0.9178,-0.6218,0.3523,0.11645,0.92185,0.0769,1.227,-0.16675,0.52955,0.61115,0.439,2.61075,-0.888,0.4608,0.166,0.1703,0.6602,0.50985,0.96745,0.65325,0.56395,0.4373,0.07265,0.01835,0.1491,2.65435,0.0217,0.85435,1.491,-0.1848,0.58055,0.03665
PRC_20,PRC,0.527,-0.0566,0.408,0.99035,1.0239,0.58435,2.2803,3.28115,1.4123,-1.9592,0.89345,-0.0831,1.9907,2.07125,1.9706,1.6184,1.0456,1.39625,-0.2172,0.8286,0.59355,1.3482,0.2507,0.8859,0.4533,-0.16495,1.476,1.12445,2.416,0.3288,0.74205,0.346,0.93235,1.19155,0.6385,0.9656,1.1918,0.7781,0.88535,0.37245,0.83555,-0.5833,2.53655,0.78885,-0.9315,1.5263,0.50545,0.5168,1.13625
PRC_21,PRC,0.40185,-0.6612,0.0978,0.30615,0.0088,0.35165,0.30525,0.96345,0.51145,0.51885,0.124,0.30795,0.9884,2.17015,0.97715,0.33985,1.55865,0.3686,-0.96315,0.38995,0.9285,0.91105,0.2723,0.9465,0.5853,1.3816,-0.4842,0.34205,0.63475,0.25115,0.55405,0.3504,0.6973,-0.0159,-0.5341,1.21055,0.97175,0.77665,0.1856,0.1144,1.59475,-0.0646,0.62435,0.70715,-4.351,0.0922,0.677,-0.1452,0.00595
PRC_22,PRC,0.37665,0.1838,-0.1854,0.5232,0.83585,-0.06345,2.43045,3.1191,0.8644,-0.2329,0.2786,0.18115,2.066,2.42685,2.8144,1.21375,1.89165,0.34855,-0.3822,0.1739,0.23205,0.19035,0.4086,1.3976,0.2298,-0.2529,0.72395,0.5887,3.248,-0.6921,0.7751,-0.0757,0.20715,0.3672,-0.15695,1.33115,0.72215,0.6511,0.1607,0.4302,0.1557,0.65265,1.2301,0.6993,0.02705,2.8217,-0.1171,0.31625,-0.18585
PRC_23,PRC,0.4646,-0.67455,0.28915,0.2285,-0.0589,0.39865,-0.6551,0.57525,0.4069,0.69805,-0.0529,-0.2151,0.5503,1.6299,0.35395,0.67575,1.29055,0.3802,2.7927,0.5047,0.15855,0.57615,0.4165,0.463,0.30785,-0.42845,0.89355,-0.0029,0.75995,0.0223,0.1579,1.6068,-0.1161,0.1325,-0.30055,0.94775,0.63055,0.96315,0.1019,0.19265,0.12195,-0.9527,-0.52425,0.1701,-4.24465,0.3791,0.2849,0.46885,0.04115
PRC_24,PRC,1.47225,0.15265,,1.1225,,,1.7549,3.8816,,-0.6919,,0.081,,1.78155,1.84445,,,,,0.85815,0.7082,,0.87155,1.6027,,1.0041,2.6079,0.77475,3.5467,,1.03375,0.6529,1.15545,1.3559,0.43505,0.79725,1.19395,1.0551,,1.0198,1.36045,0.6316,1.80595,0.1025,,1.38535,,1.11405,1.4869
PRC_25,PRC,0.09185,0.05005,0.24605,0.4777,0.09335,-0.24775,4.54055,5.73495,0.57835,0.4769,0.345,0.33875,3.28495,2.48015,3.3226,1.74975,1.5167,1.45295,-0.2796,0.7468,0.53675,0.82965,0.8886,2.28325,0.72295,1.84125,1.8499,0.3091,4.9102,0.3171,0.8057,0.7772,-0.1036,0.4783,0.1772,1.46625,0.9631,0.8198,0.4369,1.0481,0.58405,0.36395,3.2761,-0.485,1.90735,2.94195,0.7136,0.89715,-0.4242
PRC_26,PRC,0.34545,-0.62775,,0.40655,0.70005,,1.427,2.35385,0.4596,0.66955,0.11,0.19755,2.21685,1.89075,2.29435,1.2679,1.2185,0.66815,-1.1229,-0.255,-0.23865,,0.7448,0.74385,,-0.25335,0.47225,0.2555,2.33645,0.35,0.4919,0.6338,0.41455,0.29515,-0.5199,0.9647,0.8986,1.3209,0.1666,0.59775,0.24595,0.0195,1.27895,0.4063,,2.2689,,0.2473,-0.41485
PRC_27,PRC,0.0737,-0.8318,-0.51105,0.1639,0.04495,-0.3259,0.44775,2.0501,0.6079,-1.39105,1.5196,-0.06875,1.3922,1.5415,0.94735,0.52635,1.0175,0.4076,-0.4621,0.3968,-0.25025,0.64345,0.82595,0.5495,0.0904,-0.5414,1.01055,0.3115,1.58805,-0.0789,0.3099,1.5615,0.0683,0.22895,0.09235,1.1432,0.77185,0.7845,0.12115,0.5625,0.5895,-0.31365,1.05245,-0.0104,1.1693,0.90725,-0.1684,-0.5096,-0.091
PRC_28,PRC,0.18315,-0.0854,-0.31465,0.30205,1.04455,-0.56265,3.56735,3.968,0.6499,0.95845,0.16865,0.30555,2.69595,1.9041,4.0607,0.9268,1.17335,1.16515,-0.74315,0.84695,0.83625,0.63075,0.35685,1.0712,-0.1504,0.2893,1.25085,1.14765,4.40565,-0.0054,0.3132,0.87695,1.2716,0.76705,-0.01285,1.6723,0.81255,1.00925,0.44465,0.0444,0.3259,-0.08375,2.2169,0.507,0.89365,3.13315,0.34285,0.28455,0.2985
PRC_29,PRC,0.9549,-0.2443,0.08305,0.4001,0.66435,0.3393,2.2418,2.55285,1.20765,9.45655,-0.146,0.00645,1.47295,2.05385,1.8031,1.0763,1.49125,1.09755,-0.62665,0.4852,0.17235,0.57055,0.60805,0.7652,0.92965,-0.435,0.76085,0.74515,1.72475,-0.61075,0.5572,0.01065,-0.2273,0.6155,-0.0721,0.4921,1.1284,0.60865,0.6487,0.22705,0.05635,-0.0355,1.2379,0.78915,-1.0186,1.23735,0.1422,0.3647,0.79275
PRC_3,PRC,0.11915,-0.35895,0.0446,0.21635,0.0988,-0.036,4.02725,4.7136,0.5446,0.68145,-0.35545,-0.0693,2.3424,1.70745,2.6975,1.66785,0.97485,1.99525,-1.3293,0.3028,0.3142,0.50375,0.27615,1.74325,0.48745,1.69935,-0.2436,0.0487,4.3711,0.4479,0.63055,-0.16255,-0.3628,-0.42145,-0.28445,1.5546,0.5441,0.78355,0.4994,0.3725,0.0791,-0.28155,3.2725,0.23755,0.5272,3.20195,0.28385,0.16105,-0.1453
PRC_30,PRC,0.23985,-0.1414,-0.0124,0.709,0.79975,0.7967,2.20815,3.4394,0.38885,0.4518,-0.24495,0.0945,0.8462,2.13135,2.71275,0.41525,1.57745,2.08695,-0.922,0.2305,1.0627,0.6933,0.32735,0.5241,0.41265,1.4008,2.23005,-0.0126,2.2536,0.35915,0.942,0.83795,-0.12825,0.3929,0.08775,1.048,0.4703,0.5376,0.2848,0.285,0.87565,-0.39955,1.7354,0.01715,1.19975,3.309,0.30095,0.35225,0.77535
PRC_31,PRC,0.61865,0.8244,,0.74085,0.83035,,2.68375,4.4697,1.4436,-0.13575,1.13065,0.39955,1.52735,2.3744,1.8582,,,1.35295,0.15745,0.51535,0.94625,,1.04145,1.571,,0.5991,2.08595,0.79255,3.04435,0.0136,0.6886,0.79255,0.3956,0.57275,0.35985,1.2029,1.21725,0.02755,1.16315,0.5998,0.6783,0.16005,2.5942,0.8081,,2.85525,,1.44595,0.558
PRC_32,PRC,0.2446,-0.3325,-0.2478,0.45815,-0.3568,0.60515,1.521,2.50875,0.6934,0.7707,2.01285,0.1459,1.0519,2.18735,1.1369,0.9646,1.7976,1.30945,-0.2566,0.5267,0.49895,0.7211,0.4946,0.8005,0.0912,1.55555,1.1301,-0.57265,1.9045,0.3984,0.24955,0.2076,0.33715,0.23025,0.0224,1.206,0.5144,0.4307,0.65335,0.29915,1.03085,-0.0947,1.20505,1.25865,-4.2525,2.5679,0.57475,-0.2284,-0.25785
PRC_33,PRC,0.67765,0.6942,0.1865,0.41445,0.2869,-0.12725,3.03795,3.7435,0.6635,-1.3369,-0.05955,-0.12895,2.6103,2.27675,2.4218,1.26585,1.37095,1.64435,1.15275,0.47145,1.24355,0.57035,0.5611,2.28885,0.8304,1.86595,-0.24485,0.1848,3.248,-0.5592,0.27545,0.40735,0.94875,0.64825,0.3669,1.5795,0.9671,1.34115,0.72715,0.37115,0.74335,0.14755,2.30865,0.9838,1.77575,3.0207,0.04185,0.29895,2.13255
PRC_34,PRC,0.86645,0.3118,-0.0469,0.59425,0.77995,-0.16335,1.9943,3.18905,0.6311,-0.01125,0.07695,-0.00345,0.72795,1.97705,1.81525,0.58885,0.90195,0.7733,-0.84965,0.52925,-0.1612,1.53575,0.91295,1.6,0.60055,-0.86895,0.44205,0.115,1.44445,0.10385,0.3191,1.3446,0.6455,0.47485,-0.0604,1.62685,0.67835,0.6193,1.0008,0.11935,0.85765,-0.2701,2.23625,0.64405,0.90935,1.71775,0.1772,0.20645,1.2618
PRC_35,PRC,0.4637,-0.5728,-0.2009,0.1473,-0.43175,0.793,0.8965,1.9053,0.70415,-0.9396,0.4669,0.26945,1.5328,1.3959,0.97025,0.8179,1.5845,1.22825,-1.2344,-0.4535,0.4026,0.46375,0.5795,0.94255,0.1834,1.1576,-0.74645,0.15,1.26185,0.5378,0.2299,0.6644,0.61335,-0.34845,-0.132,1.16635,0.68955,1.08335,0.0726,0.45105,0.76295,0.2631,0.76855,0.0805,-4.39845,0.67595,0.0265,-0.2863,0.6245
PRC_36,PRC,0.97445,-0.4263,0.015,0.48575,0.36095,0.74225,1.968,3.11105,0.833,,0.12595,0.08695,1.12715,2.29185,2.72725,1.05705,0.71355,1.3592,-0.76735,1.77545,1.1939,0.45465,0.89395,1.3465,0.55665,1.67835,,-0.0004,2.44415,0.31255,0.883,0.7709,,0.70885,0.0285,,1.06575,0.6077,0.3474,0.76155,0.68255,-0.1928,1.31355,0.42565,2.99615,1.85275,0.5936,0.82285,0.9827
PRC_37,PRC,0.60915,0.8159,0.4086,0.57045,1.12,0.36955,2.80225,4.5115,1.5849,0.1104,3.02885,0.12925,1.2234,2.35945,3.6482,1.03485,0.45295,1.48755,0.04175,0.93025,0.80455,0.69325,1.4879,1.72285,0.0203,0.78715,2.34875,1.048,3.5837,0.1336,0.76405,0.43495,1.00995,1.18335,0.2487,3.1987,1.2504,0.55195,0.56595,0.54755,0.63085,0.01555,2.05195,0.3905,-1.80995,4.0749,0.02745,0.33265,-0.05075
PRC_38,PRC,0.37935,-0.3108,-0.031,0.642,0.71925,-0.16225,2.23205,3.4095,1.0947,-1.5312,0.908,-0.00625,2.3291,2.39945,2.3332,0.72755,1.10825,0.68385,-0.6039,0.4386,0.46295,0.54325,1.6763,1.0546,0.8733,0.6206,0.95115,0.2528,2.4582,-0.0422,0.5732,1.0497,0.74515,0.4196,-0.72615,1.05555,1.16745,1.2664,0.6876,0.1346,0.5296,-0.46195,2.4499,0.7326,0.95255,2.6416,0.1255,0.26585,1.62065
PRC_39,PRC,0.01635,0.08645,0.0455,0.4741,-0.07135,0.03855,-0.3704,1.4902,0.47445,-0.0695,0.81035,-0.1463,1.65295,1.7467,1.4003,0.5321,1.4027,0.0609,-0.93415,-0.07215,-0.2674,0.17145,0.4105,0.71445,0.06615,-0.54195,0.057,-0.25845,1.5467,-0.43335,0.4906,0.9795,0.57395,0.24795,-0.704,1.0366,0.75365,0.65225,0.0739,0.44755,-0.34165,-0.6095,-0.3827,0.07465,1.20205,0.78005,0.16555,-0.43305,-0.048
PRC_4,PRC,0.5459,-0.02625,0.32665,0.5838,,0.83755,1.885,3.47055,,0.55235,,0.0982,,1.7237,1.84125,0.92595,1.20935,,,-0.0058,0.17435,0.53995,0.7409,1.4602,0.51025,0.53865,0.88155,0.3847,1.99055,,0.5004,-0.0341,-0.0559,-0.0496,0.02585,1.41795,0.47845,0.93315,,0.58525,0.92855,0.06,1.74325,0.3091,0.97265,2.353,0.1243,0.67595,-0.18135
PRC_40,PRC,0.83505,-0.50635,0.2473,1.2496,1.5635,0.45705,2.9599,3.9686,0.96375,-1.29575,0.2879,0.5029,2.16375,2.9263,3.4986,1.4849,0.6416,2.45145,-0.53885,1.00225,0.2739,1.1965,1.55855,0.8015,0.4107,1.07915,3.31025,0.85105,2.05775,0.39355,0.7286,0.46915,0.3725,1.0973,0.36925,1.8888,1.2984,1.09325,0.99905,0.66845,0.49065,0.3168,2.8183,0.19465,1.0529,3.44085,1.045,0.55715,0.56305
